Result Time,Granularity Period,Object Name,Reliability,"L5101:SABME Frames Sent by the BTS on LAPD Link","L5102:SABME Frames Received by the BTS on LAPD Link","L5103:BTS-Sent Rejects to the LAPD Setup Requests","L5104:BTS-Received Rejects to the LAPD Setup Requests","L5105:RNR Frames Sent by the BTS on LAPD Link","L5106:RNR Frames Received by the BTS on LAPD Link","L5107:I Frames Resent by the BTS on LAPD Link","L5108:NRERR Frames Received by the BTS on LAPD Link","L5109:L3 Data Requests Received by BTS on LAPD Link","L5110:I Frames Sent by the BTS on LAPD Link","L5111:I Frames Received by the BTS on LAPD Link","L5112:Queue Overflows of Messages Sent by BTS on LAPD Link","L5113:Erroneous Long Frames Received by BTS Physical Layer on LAPD Link","L5114:Erroneous Octet Received by BTS Physical Layer on LAPD Link","L5115:Discarded Series Received by BTS Physical Layer on LAPD Link","L5116:Number of Times the BTS Receives CRC Errors on LAPD Link","L5117:L1 and L2 Overflows on LAPD Link of the BTS","L5118:Total Frames Received by the BTS Physical Layer on LAPD Link"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3640, DestObjLabel=AN740G1_HUAMANCHACATA1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,14829,14829,19734,0,0,0,0,0,0,189507
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3639, DestObjLabel=AN740G1_HUAMANCHACATA0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,32368,32368,70355,0,0,0,0,0,0,189507
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12298, DestObjLabel=AN740G_HUAMANCHACATA, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,7105,7105,7090,0,0,0,0,0,0,71948
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=10, DestObjLabel=AN740G_HUAMANCHACATA, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2520,2520,1413,0,0,0,0,0,0,71948
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4403, DestObjLabel=AN956H3_DIONISIO_21, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,864,864,598,0,0,0,0,0,0,35960
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4402, DestObjLabel=AN956H3_DIONISIO_20, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2356,2356,32140,0,0,0,0,0,0,35960
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4399, DestObjLabel=AN956H2_DIONISIO_21, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,911,911,652,0,0,0,0,0,0,35352
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4398, DestObjLabel=AN956H2_DIONISIO_20, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2105,2105,31682,0,0,0,0,0,0,35352
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4396, DestObjLabel=AN956H1_DIONISIO_22, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,839,839,564,0,0,0,0,0,0,36527
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4395, DestObjLabel=AN956H1_DIONISIO_21, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,446,446,50,0,0,0,0,0,0,36527
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4394, DestObjLabel=AN956H1_DIONISIO_20, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2415,2415,32213,0,0,0,0,0,0,36527
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12491, DestObjLabel=AN956H_DIONISIO_2, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,409,409,394,0,0,0,0,0,0,6631
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=203, DestObjLabel=AN956H_DIONISIO_2, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2992,2992,2025,0,0,0,0,0,0,6631
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4317, DestObjLabel=AN461G3_CAJAS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,531,531,168,0,0,0,0,0,0,4904
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4316, DestObjLabel=AN461G3_CAJAS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3835,3835,4742,0,0,0,0,0,0,82057
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3812, DestObjLabel=AN461G3_CAJAS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2078,2078,2127,0,0,0,0,0,0,4904
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3811, DestObjLabel=AN461G3_CAJAS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,11716,11716,61764,0,0,0,0,0,0,82057
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3809, DestObjLabel=AN461G2_CAJAS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1392,1392,1295,0,0,0,0,0,0,65003
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3808, DestObjLabel=AN461G2_CAJAS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1797,1797,1764,0,0,0,0,0,0,65003
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3807, DestObjLabel=AN461G2_CAJAS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5395,5395,53358,0,0,0,0,0,0,65003
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3806, DestObjLabel=AN461G1_CAJAS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1944,1944,2035,0,0,0,0,0,0,70198
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3805, DestObjLabel=AN461G1_CAJAS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8604,8604,57615,0,0,0,0,0,0,70198
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=150, DestObjLabel=AN461G_CAJAS, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,1805,1805,696,0,0,0,0,0,0,13933
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4240, DestObjLabel=AN448G3_UMBE3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,697,697,380,0,0,0,0,0,0,120826
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4239, DestObjLabel=AN448G3_UMBE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2707,2707,3100,0,0,0,0,0,0,120826
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3636, DestObjLabel=AN448G3_UMBE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7221,7221,8583,0,0,0,0,0,0,120826
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3635, DestObjLabel=AN448G3_UMBE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,22286,22286,75852,0,0,0,0,0,0,120826
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3632, DestObjLabel=AN448G2_UMBE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1293,1293,1170,0,0,0,0,0,0,68493
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3631, DestObjLabel=AN448G2_UMBE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8337,8337,57694,0,0,0,0,0,0,68493
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3630, DestObjLabel=AN448G1_UMBE3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4482,4482,5372,0,0,0,0,0,0,279769
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3629, DestObjLabel=AN448G1_UMBE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6267,6267,7839,0,0,0,0,0,0,279769
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3628, DestObjLabel=AN448G1_UMBE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,25503,25503,29015,0,0,0,0,0,0,279769
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3627, DestObjLabel=AN448G1_UMBE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,67426,67426,133869,0,0,0,0,0,0,279769
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=135, DestObjLabel=AN448G_UMBE, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,1799,1799,652,0,0,0,0,0,0,68373
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3168, DestObjLabel=AN737G3_MENDEZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,21572,21572,26900,0,0,0,0,0,0,129952
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3167, DestObjLabel=AN737G3_MENDEZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5249,5249,30667,0,0,0,0,0,0,129952
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3169, DestObjLabel=AN737G3_MENDEZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,20243,20243,25320,0,0,0,0,0,0,129952
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3166, DestObjLabel=AN737G2_MENDEZ3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6190,6190,7286,0,0,0,0,0,0,125937
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3165, DestObjLabel=AN737G2_MENDEZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7782,7782,9466,0,0,0,0,0,0,125937
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3164, DestObjLabel=AN737G2_MENDEZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1530,1530,1407,0,0,0,0,0,0,125937
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3163, DestObjLabel=AN737G2_MENDEZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,29196,29196,63080,0,0,0,0,0,0,125937
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3161, DestObjLabel=AN737G1_MENDEZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6098,6098,7282,0,0,0,0,0,0,60886
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3160, DestObjLabel=AN737G1_MENDEZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3378,3378,3721,0,0,0,0,0,0,60886
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3159, DestObjLabel=AN737G1_MENDEZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7223,7223,33185,0,0,0,0,0,0,60886
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12396, DestObjLabel=AN737G_MENDEZ, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,12024,12024,12009,0,0,0,0,0,0,27669
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=108, DestObjLabel=AN737G_MENDEZ, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2365,2365,1183,0,0,0,0,0,0,27669
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2951, DestObjLabel=AN725G3_URA_MANCOS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1951,1951,49257,0,0,0,0,0,0,51208
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2948, DestObjLabel=AN725G2_URA_MANCOS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1275,1275,1117,0,0,0,0,0,0,63320
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2947, DestObjLabel=AN725G2_URA_MANCOS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6446,6446,54482,0,0,0,0,0,0,63320
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2944, DestObjLabel=AN725G1_URA_MANCOS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,766,766,408,0,0,0,0,0,0,56934
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2943, DestObjLabel=AN725G1_URA_MANCOS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4245,4245,51514,0,0,0,0,0,0,56934
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=72, DestObjLabel=AN725G_URA_MANCOS, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2166,2166,1318,0,0,0,0,0,0,3508
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2720, DestObjLabel=AN738G3_SAN_IGNACIOBACKUS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6895,6895,8510,0,0,0,0,0,0,66212
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2719, DestObjLabel=AN738G3_SAN_IGNACIOBACKUS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,9531,9531,35810,0,0,0,0,0,0,66212
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2721, DestObjLabel=AN738G3_SAN_IGNACIOBACKUS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2542,2542,2922,0,0,0,0,0,0,66212
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2716, DestObjLabel=AN738G2_SAN_IGNACIOBACKUS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2015,2015,2255,0,0,0,0,0,0,170526
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2715, DestObjLabel=AN738G2_SAN_IGNACIOBACKUS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,11526,11526,15532,0,0,0,0,0,0,170526
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2714, DestObjLabel=AN738G2_SAN_IGNACIOBACKUS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,14063,14063,17550,0,0,0,0,0,0,170526
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2713, DestObjLabel=AN738G2_SAN_IGNACIOBACKUS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,36330,36330,71259,0,0,0,0,0,0,170526
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2711, DestObjLabel=AN738G1_SAN_IGNACIOBACKUS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3779,3779,4316,0,0,0,0,0,0,90054
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2710, DestObjLabel=AN738G1_SAN_IGNACIOBACKUS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2873,2873,3097,0,0,0,0,0,0,90054
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2709, DestObjLabel=AN738G1_SAN_IGNACIOBACKUS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,23107,23107,52882,0,0,0,0,0,0,90054
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12339, DestObjLabel=AN738G_SAN_IGNACIOBACKUS, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,6290,6290,6275,0,0,0,0,0,0,31063
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=51, DestObjLabel=AN738G_SAN_IGNACIOBACKUS, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2823,2823,1654,0,0,0,0,0,0,31063
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2562, DestObjLabel=AN735G3_HUARAZ_NORTE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5283,5283,6280,0,0,0,0,0,0,106404
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2561, DestObjLabel=AN735G3_HUARAZ_NORTE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,1,0,27014,27015,59961,0,0,0,0,0,0,106404
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2563, DestObjLabel=AN735G3_HUARAZ_NORTE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3720,3720,4145,0,0,0,0,0,0,106404
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12327, DestObjLabel=AN735G_HUARAZ_NORTE, DestObjType=BTS",Reliable,0,0,0,1,0,0,2,0,10187,10189,10172,0,0,0,0,0,0,23183
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=39, DestObjLabel=AN735G_HUARAZ_NORTE, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,1968,1968,820,0,0,0,0,0,0,23183
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2247, DestObjLabel=AN734G3_HUARAZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2318,2318,2356,0,0,0,0,0,0,47786
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2246, DestObjLabel=AN734G3_HUARAZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2433,2433,2465,0,0,0,0,0,0,47786
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2245, DestObjLabel=AN734G3_HUARAZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6183,6183,32031,0,0,0,0,0,0,47786
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2239, DestObjLabel=AN734G2_HUARAZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8549,8549,10773,0,0,0,0,0,0,89446
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2238, DestObjLabel=AN734G2_HUARAZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4095,4095,4994,0,0,0,0,0,0,89446
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2237, DestObjLabel=AN734G2_HUARAZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,13337,13337,42052,0,0,0,0,0,0,89446
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2240, DestObjLabel=AN734G2_HUARAZ3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2660,2660,2983,0,0,0,0,0,0,89446
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2231, DestObjLabel=AN734G1_HUARAZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5971,5971,6977,0,0,0,0,0,0,63670
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2230, DestObjLabel=AN734G1_HUARAZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1832,1832,1750,0,0,0,0,0,0,63670
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2229, DestObjLabel=AN734G1_HUARAZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,10256,10256,36885,0,0,0,0,0,0,63670
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=12303, DestObjLabel=AN734G_HUARAZ, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,6796,6796,6781,0,0,0,0,0,0,77012
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=15, DestObjLabel=AN734G_HUARAZ, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,2693,2693,1498,0,0,0,0,0,0,77012
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2115, DestObjLabel=AN690G3_CERRO_GRANDE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4497,4497,5109,0,0,0,0,0,0,81241
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2114, DestObjLabel=AN690G3_CERRO_GRANDE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,14511,14511,44578,0,0,0,0,0,0,81241
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2117, DestObjLabel=AN690G3_CERRO_GRANDE3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,531,531,157,0,0,0,0,0,0,81241
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2116, DestObjLabel=AN690G3_CERRO_GRANDE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5385,5385,6473,0,0,0,0,0,0,81241
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2111, DestObjLabel=AN690G2_CERRO_GRANDE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5536,5536,6257,0,0,0,0,0,0,84292
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2110, DestObjLabel=AN690G2_CERRO_GRANDE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,20550,20550,51950,0,0,0,0,0,0,84292
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2109, DestObjLabel=AN690G1_CERRO_GRANDE3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2174,2174,2247,0,0,0,0,0,0,101333
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2108, DestObjLabel=AN690G1_CERRO_GRANDE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4906,4906,5563,0,0,0,0,0,0,101333
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2107, DestObjLabel=AN690G1_CERRO_GRANDE1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,11225,11225,13121,0,0,0,0,0,0,101333
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2106, DestObjLabel=AN690G1_CERRO_GRANDE0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,15990,15990,46107,0,0,0,0,0,0,101333
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=7, DestObjLabel=AN690G_CERRO_GRANDE, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,1828,1828,656,0,0,0,0,0,0,28422
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2071, DestObjLabel=AN723H3_CARAZ3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7847,7847,9879,0,0,0,0,0,0,125083
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2070, DestObjLabel=AN723H3_CARAZ2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2197,2197,2369,0,0,0,0,0,0,125083
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2069, DestObjLabel=AN723H3_CARAZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6222,6222,7770,0,0,0,0,0,0,125083
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2068, DestObjLabel=AN723H3_CARAZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,18227,18227,70576,0,0,0,0,0,0,125083
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2063, DestObjLabel=AN723H1_CARAZ1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1249,1249,1077,0,0,0,0,0,0,67369
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=2062, DestObjLabel=AN723H1_CARAZ0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8140,8140,56903,0,0,0,0,0,0,67369
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=3, DestObjLabel=AN723H_CARAZ, DestObjType=BTS",Reliable,0,0,0,0,0,0,0,0,1482,1482,593,0,0,0,0,0,0,35993
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4516, DestObjLabel=AN962H3_GRIDILLA1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,657,657,341,0,0,0,0,0,0,43086
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4515, DestObjLabel=AN962H3_GRIDILLA0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6386,6386,32476,0,0,0,0,0,0,43086
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4517, DestObjLabel=AN962H3_GRIDILLA2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1589,1589,1632,0,0,0,0,0,0,43086
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4514, DestObjLabel=AN962H2_GRIDILLA3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1720,1720,1804,0,0,0,0,0,0,50637
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4513, DestObjLabel=AN962H2_GRIDILLA2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1859,1859,1996,0,0,0,0,0,0,50637
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4512, DestObjLabel=AN962H2_GRIDILLA1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1166,1166,1070,0,0,0,0,0,0,50637
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4511, DestObjLabel=AN962H2_GRIDILLA0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7451,7451,33569,0,0,0,0,0,0,50637
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4510, DestObjLabel=AN962H1_GRIDILLA3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1358,1358,1333,0,0,0,0,0,0,48270
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4509, DestObjLabel=AN962H1_GRIDILLA2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2048,2048,2345,0,0,0,0,0,0,48270
2017-08-04 09:00,60,"BSC01HTR_ANCASH/LAPDLINK:Logic No.=4508, DestObjLabel=AN962H1_GRIDILLA1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1101,1101,966,0,0,0,0,0,0,48270
