Result Time,Granularity Period,Object Name,Reliability,"CR373:Cell In-Service Duration","R3710:Number of Cell BCCH Mutual Aids","R3711:Number of Recoveries after Cell BCCH Mutual Aids","R3720:Number of Cell Baseband Hopping Mutual Aids","R3721:Number of Recoveries after Cell Baseband Hopping Mutual Aids","R3722:Duration of Cell Turning off","R373:Cell Out-of-Service Duration","S3936U:Average Power Decrease on GSM 2.0 MHz Interfering Frequency","S3936V:Average Power Decrease on GSM 2.2 MHz Interfering Frequency","S3936W:Average Power Increase on GSM Non-Interfering Frequency","TR373:Cell Availability"
,Minutes,,,s,None,None,None,None,s,s,dB,dB,dB,%
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74620, CellIndex=1087, CGI=71606116D6B44",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28520, CellIndex=1086, CGI=7160611095942",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74420, CellIndex=1085, CGI=71606116D6B30",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74320, CellIndex=1084, CGI=71606116D6B26",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74220, CellIndex=1083, CGI=71606116D6B1C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74120, CellIndex=1082, CGI=71606116D6B12",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL74020, CellIndex=1081, CGI=71606116D6B08",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL73920, CellIndex=1080, CGI=71606116D6AFE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69920, CellIndex=1079, CGI=71606116D696E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69820, CellIndex=1077, CGI=71606116D6964",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69720, CellIndex=1076, CGI=71606116D695A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LA71720, CellIndex=1075, CGI=716061D256A22",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69620, CellIndex=1074, CGI=71606116D6950",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32820, CellIndex=1053, CGI=7160610A55AF0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32920, CellIndex=1052, CGI=7160610A55AFA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33120, CellIndex=1051, CGI=7160610A55B0E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33220, CellIndex=1050, CGI=7160610A55B18",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33320, CellIndex=1049, CGI=7160610A55B22",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33420, CellIndex=1048, CGI=7160610A55B2C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33520, CellIndex=1047, CGI=7160610A55B36",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33620, CellIndex=1045, CGI=7160610A55B40",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33720, CellIndex=1044, CGI=7160610A55B4A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33920, CellIndex=1042, CGI=7160610A55B5E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34120, CellIndex=1040, CGI=7160610A55B72",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34220, CellIndex=1039, CGI=7160610A55B7C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34320, CellIndex=1038, CGI=7160610A55B86",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34420, CellIndex=1037, CGI=7160610A55B90",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA29220, CellIndex=1034, CGI=716061DED5988",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27820, CellIndex=1031, CGI=71606110958FC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10100, CellIndex=1021, CGI=716061A0503F2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN28100, CellIndex=1078, CGI=7160618750AFA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA28061, CellIndex=288, CGI=716061DEDF551",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28620, CellIndex=1073, CGI=716061109594C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28820, CellIndex=1071, CGI=7160611095960",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA29420, CellIndex=1069, CGI=716061DED599C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28320, CellIndex=1068, CGI=716061109592E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28420, CellIndex=1067, CGI=7160611095938",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA29820, CellIndex=1066, CGI=716061DED59C4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN28720, CellIndex=1065, CGI=7160611095956",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA29620, CellIndex=1064, CGI=716061DED59B0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU25400, CellIndex=1063, CGI=716061A6909EC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU25300, CellIndex=1062, CGI=716061A6909E2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10500, CellIndex=1061, CGI=716061A05041A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU21500, CellIndex=1060, CGI=716061A690866",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU25000, CellIndex=1058, CGI=716061A6909C4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24900, CellIndex=1057, CGI=716061A6909BA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34020, CellIndex=1056, CGI=7160610A55B68",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34520, CellIndex=1055, CGI=7160610A55B9A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33820, CellIndex=1054, CGI=7160610A55B54",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA29320, CellIndex=1041, CGI=716061DED5992",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32720, CellIndex=1043, CGI=7160610A55AE6",Reliable,3380,0,0,0,0,0,220,,,,93.889
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM33020, CellIndex=1036, CGI=7160610A55B04",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM34620, CellIndex=1035, CGI=7160610A55BA4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32620, CellIndex=1033, CGI=7160610A55ADC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27920, CellIndex=1032, CGI=7160611095906",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27720, CellIndex=1030, CGI=71606110958F2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11800, CellIndex=1028, CGI=716061A05049C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11600, CellIndex=1027, CGI=716061A050488",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11500, CellIndex=1026, CGI=716061A05047E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11100, CellIndex=1025, CGI=716061A050456",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10800, CellIndex=1024, CGI=716061A050438",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10400, CellIndex=1023, CGI=716061A050410",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10300, CellIndex=1022, CGI=716061A050406",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10000, CellIndex=1020, CGI=716061A0503E8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY09900, CellIndex=1019, CGI=716061A0503DE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY09700, CellIndex=1016, CGI=716061A0503CA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY12000, CellIndex=1015, CGI=716061A0504B0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11700, CellIndex=1014, CGI=716061A050492",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11400, CellIndex=1013, CGI=716061A050474",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11200, CellIndex=1012, CGI=716061A050460",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10900, CellIndex=1011, CGI=716061A050442",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10700, CellIndex=1010, CGI=716061A05042E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10600, CellIndex=1009, CGI=716061A050424",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY11300, CellIndex=1008, CGI=716061A05046A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY10200, CellIndex=1007, CGI=716061A0503FC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL61420, CellIndex=404, CGI=71606116D661C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32220, CellIndex=1005, CGI=7160610A55AB4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO91300, CellIndex=1006, CGI=7160619A123AA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32120, CellIndex=508, CGI=7160610A55AAA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69020, CellIndex=1004, CGI=71606116D6914",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69320, CellIndex=1003, CGI=71606116D6932",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68920, CellIndex=1002, CGI=71606116D690A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68820, CellIndex=1001, CGI=71606116D6900",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68620, CellIndex=1000, CGI=71606116D68EC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68520, CellIndex=158, CGI=71606116D68E2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69420, CellIndex=156, CGI=71606116D693C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69220, CellIndex=155, CGI=71606116D6928",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL69120, CellIndex=153, CGI=71606116D691E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68420, CellIndex=152, CGI=71606116D68D8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68320, CellIndex=151, CGI=71606116D68CE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27520, CellIndex=149, CGI=71606110958DE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27420, CellIndex=148, CGI=71606110958D4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27320, CellIndex=147, CGI=71606110958CA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LL68020, CellIndex=159, CGI=71606116D68B0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31700, CellIndex=146, CGI=7160618750C62",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24800, CellIndex=145, CGI=716061A6909B0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24500, CellIndex=144, CGI=716061A690992",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24200, CellIndex=143, CGI=716061A690974",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24700, CellIndex=141, CGI=716061A6909A6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24600, CellIndex=140, CGI=716061A69099C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24400, CellIndex=139, CGI=716061A690988",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU24300, CellIndex=138, CGI=716061A69097E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY09400, CellIndex=137, CGI=716061A0503AC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY09300, CellIndex=142, CGI=716061A0503A2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO91200, CellIndex=164, CGI=7160619A123A0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO91100, CellIndex=163, CGI=7160619A12396",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO91000, CellIndex=162, CGI=7160619A1238C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO90900, CellIndex=161, CGI=7160619A12382",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=PI19620, CellIndex=136, CGI=716061CC155C8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO89100, CellIndex=135, CGI=7160619A122CE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LO89000, CellIndex=134, CGI=7160619A122C4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA54320, CellIndex=132, CGI=716061DED6356",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA34820, CellIndex=167, CGI=716061DED5BB8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA34720, CellIndex=166, CGI=716061DED5BAE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AM16520, CellIndex=165, CGI=7160610415492",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31600, CellIndex=177, CGI=7160618750C58",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31400, CellIndex=175, CGI=7160618750C44",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31300, CellIndex=174, CGI=7160618750C3A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31200, CellIndex=173, CGI=7160618750C30",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM32020, CellIndex=131, CGI=7160610A55AA0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM31920, CellIndex=622, CGI=7160610A55A96",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=SM31820, CellIndex=80, CGI=7160610A55A8C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN27020, CellIndex=77, CGI=71606110958AC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN31100, CellIndex=562, CGI=7160618750C26",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AY09000, CellIndex=47, CGI=716061A050384",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AM16420, CellIndex=46, CGI=7160610415488",Reliable,0,0,0,0,0,0,3600,,,,0
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA54220, CellIndex=42, CGI=716061DED634C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA54120, CellIndex=41, CGI=716061DED6342",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA54020, CellIndex=40, CGI=716061DED6338",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HU15000, CellIndex=350, CGI=716061A6905DC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AM15320, CellIndex=187, CGI=716061041541A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LA71420, CellIndex=96, CGI=716061D256A04",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN40100, CellIndex=94, CGI=7160618750FAA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN39800, CellIndex=93, CGI=7160618750F8C",Reliable,3420,0,0,0,0,0,180,,,,95
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN30900, CellIndex=92, CGI=7160618750C12",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53320, CellIndex=91, CGI=716061DED62F2",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA52720, CellIndex=90, CGI=716061DED62B6",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36920, CellIndex=89, CGI=716061DED5C8A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36320, CellIndex=88, CGI=716061DED5C4E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36120, CellIndex=87, CGI=716061DED5C3A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36020, CellIndex=86, CGI=716061DED5C30",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA35820, CellIndex=85, CGI=716061DED5C1C",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA35620, CellIndex=84, CGI=716061DED5C08",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=AN26820, CellIndex=83, CGI=7160611095898",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LA71220, CellIndex=129, CGI=716061D2569F0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=LA71520, CellIndex=128, CGI=716061D256A0E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN30800, CellIndex=127, CGI=7160618750C08",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN30700, CellIndex=125, CGI=7160618750BFE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN39900, CellIndex=124, CGI=7160618750F96",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN39500, CellIndex=123, CGI=7160618750F6E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN30600, CellIndex=120, CGI=7160618750BF4",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=HN30500, CellIndex=119, CGI=7160618750BEA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53920, CellIndex=117, CGI=716061DED632E",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53720, CellIndex=115, CGI=716061DED631A",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53620, CellIndex=114, CGI=716061DED6310",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53520, CellIndex=113, CGI=716061DED6306",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53420, CellIndex=112, CGI=716061DED62FC",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53220, CellIndex=111, CGI=716061DED62E8",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA53120, CellIndex=110, CGI=716061DED62DE",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA52920, CellIndex=108, CGI=716061DED62CA",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA52820, CellIndex=107, CGI=716061DED62C0",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36820, CellIndex=106, CGI=716061DED5C80",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36720, CellIndex=105, CGI=716061DED5C76",Reliable,3600,0,0,0,0,0,0,,,,100
2017-08-04 09:00,60,"Lima BSC6900/GCELL:LABEL=CA36620, CellIndex=104, CGI=716061DED5C6C",Reliable,3600,0,0,0,0,0,0,,,,100
